path,annotation
/mnt/d/IMDA_TIL/audio_part3/3149-2165.wav,WHERE THEY DONE IT LIKE I WOULD SAY
/mnt/d/IMDA_TIL/audio_part3/3149-217.wav,LISTENING TO THE RADIO AND ALSO
/mnt/d/IMDA_TIL/audio_part3/3149-2171.wav,TO EITHER ONE AND WHEN I
/mnt/d/IMDA_TIL/audio_part3/3149-2177.wav,I WOULD SAY I WILL MISS HIM AS A FRIEND HES SOMEONE WHO HAS BEEN THERE THROUGH THICK AND THIN
/mnt/d/IMDA_TIL/audio_part3/3149-2197.wav,MEET SOMEONE WHOS
/mnt/d/IMDA_TIL/audio_part3/3149-2198.wav,YA JACKSON I WAS TWENTY FOUR I THINK
/mnt/d/IMDA_TIL/audio_part3/3149-2199.wav,LIKE HES NOT SOMEONE WHO I MET DURING
/mnt/d/IMDA_TIL/audio_part3/3149-2205.wav,ERR I WAS TOGETHER WITH SOMEONE FOR SINCE I WAS NINETEEN SO
/mnt/d/IMDA_TIL/audio_part3/3149-2214.wav,YOU OVERTHINK AND YOU TEND TO
/mnt/d/IMDA_TIL/audio_part3/3149-2217.wav,THATS ALL MAKE SOMEONE GIVE UP WHEN THINGS GO WRONG AND
/mnt/d/IMDA_TIL/audio_part3/3149-2219.wav,IM KINDA TIRED OF ALL THAT IM SOMEONE WHO
/mnt/d/IMDA_TIL/audio_part3/3149-222.wav,OKAY I GUESS WE FOUND ALL SIX OF IT
/mnt/d/IMDA_TIL/audio_part3/3149-2221.wav,ERR HUNDRED PERCENT NO LIKE
/mnt/d/IMDA_TIL/audio_part3/3149-2224.wav,I AM ABOUT TO REACH THIRTY IN THREE YEARS TIME
/mnt/d/IMDA_TIL/audio_part3/3149-2225.wav,THIRTY AND THIRTY IS NOT
/mnt/d/IMDA_TIL/audio_part3/3149-2226.wav,YA TO SOME PEOPLE THEY ARE THEY STILL THINK THIRTY IS YOUNG BUT TO SOME PEOPLE THIRTY IS
/mnt/d/IMDA_TIL/audio_part3/3149-2227.wav,TWENTY SEVEN RIGHT NOW I FEEL LIKE I WENT THROUGH A LOT
/mnt/d/IMDA_TIL/audio_part3/3149-2228.wav,ALREADY AT THE AGE OF TWENTY SEVEN I FEEL LIKE THE OTHERS WHO ARE TWENTY SEVEN TWENTY EIGHT THIRTIES
/mnt/d/IMDA_TIL/audio_part3/3149-2234.wav,OUT SPENDING TIME ALONE IT HELPS SPENDING TIME ALONE I FEEL THAT IT HELPS
/mnt/d/IMDA_TIL/audio_part3/3149-2237.wav,YA ESPECIALLY AT THE AGE OKAY WHAT OKAY RIGHT NOW WE ARE TWENTY SEVEN OKAY I MEAN
/mnt/d/IMDA_TIL/audio_part3/3149-2238.wav,MOST PROBABLY YOU GET MARRIED AT THE AGE OF TWENTY EIGHT TWENTY NINE ITS STILL OKAY I MEAN
/mnt/d/IMDA_TIL/audio_part3/3149-2239.wav,BUT IF YOU GIVE EACH OTHER LIKE TWO THREE YEAR
/mnt/d/IMDA_TIL/audio_part3/3149-2249.wav,I MEAN THERES YOUTUBE YOU CAN JUST WATCH SOMEONE COOKING AND YOU FOLLOW THEM I FEEL THAT WAY
/mnt/d/IMDA_TIL/audio_part3/3149-2251.wav,IM IM IM SOMEONE WHO CANT COOK
/mnt/d/IMDA_TIL/audio_part3/3149-2259.wav,TO UH I TEND TO BAKE INSTEAD OF COOK I DONT THINK COOKING IS SOMETHING I
/mnt/d/IMDA_TIL/audio_part3/3149-2263.wav,WOW I MEAN LIKE IF SOMEONE CAN COOK AND BAKE I
/mnt/d/IMDA_TIL/audio_part3/3149-227.wav,EXTREMELY IMPORTANT BUT ITS IMPORTANT BECAUSE I FEEL THAT EVERYONE NEEDS A LIFE PARTNER
/mnt/d/IMDA_TIL/audio_part3/3149-2279.wav,YOU ARE SOMEONE IS WHO NARROW MINDED WHO IS CLOSE MINDED I HEARD
/mnt/d/IMDA_TIL/audio_part3/3149-228.wav,EVENTUALLY EVENTUALLY EVERYONE NEEDS A LIFE PARTNER
/mnt/d/IMDA_TIL/audio_part3/3149-229.wav,TO AVOID FEELING LONELY
/mnt/d/IMDA_TIL/audio_part3/3149-2311.wav,TO BE HONEST LIKE WHATS DONE IS DONE
/mnt/d/IMDA_TIL/audio_part3/3149-2325.wav,TWO THREE WEEKS OR A MONTH OR EVEN A WEEK BEFORE THAT AND THEN
/mnt/d/IMDA_TIL/audio_part3/3149-2337.wav,MY LIFE NOW PPL I MEAN YA I WAS SEVENTEEN GOING ON EIGHT
/mnt/d/IMDA_TIL/audio_part3/3149-2343.wav,WHY OUR SEVENTEEN GOING ON EIGHTEEN AND THEY PUT ON MY LOVE I WAS LIKE
/mnt/d/IMDA_TIL/audio_part3/3149-2356.wav,LITERALLY TEN YEARS AGO
/mnt/d/IMDA_TIL/audio_part3/3149-2357.wav,LITERALLY LANE TEN YEARS AGO
/mnt/d/IMDA_TIL/audio_part3/3149-236.wav,SHES SOMEONE WHO I CAN TALK FOR HOURS AND HOURS
/mnt/d/IMDA_TIL/audio_part3/3149-2362.wav,DAY TO DAY YOU TEND TO THINK OF THIS YOU TEND TO THINK OF THAT THATS HOW LIFE
/mnt/d/IMDA_TIL/audio_part3/3149-2366.wav,WE WILL MEET SOMEONE THAT IS TOXIC I BELIEVE SO TOO
/mnt/d/IMDA_TIL/audio_part3/3149-2377.wav,SOMEONE TO BE THERE FOR YOU LIKE FOR EXAMPLE LIKE YOURE GOING THROUGH SOME
/mnt/d/IMDA_TIL/audio_part3/3149-2380.wav,AND YOU JUST NEED LIKE SOMEONE TO TALK TO
/mnt/d/IMDA_TIL/audio_part3/3149-2381.wav,HOW IT FEELS LIKE NOT TO HAVE SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3149-2392.wav,THERAPEUTIC FOR ME YOU KNOW LIKE SOMETHING THAT IS JUST LIKE YOU CAN LISTEN
/mnt/d/IMDA_TIL/audio_part3/3149-2400.wav,IM SOMEONE WHOS LIKE NAH AH
/mnt/d/IMDA_TIL/audio_part3/3149-2414.wav,I GUESS IM SOMEONE WHO STAY OUT OF TROUBLE
/mnt/d/IMDA_TIL/audio_part3/3149-2422.wav,IN GENERAL IM SOMEONE WHO JUST DONT TALK MUCH
/mnt/d/IMDA_TIL/audio_part3/3149-2425.wav,USUALLY I STAY OUT OF TROUBLE THATS ALL I CAN SAY PPL IM SOMEONE WHOS LIKE
/mnt/d/IMDA_TIL/audio_part3/3149-2426.wav,IM SOMEONE WHOS JUST LIKE
/mnt/d/IMDA_TIL/audio_part3/3149-2432.wav,TWO CHICK
/mnt/d/IMDA_TIL/audio_part3/3149-2434.wav,WHEN YOU TALK HE LISTENS AND WHEN HE TALKS YOU LISTEN AND
/mnt/d/IMDA_TIL/audio_part3/3149-2438.wav,BUT EVERYONE IS DIFFERENT
/mnt/d/IMDA_TIL/audio_part3/3149-2441.wav,YA I WOULDNT MIND LAH IF IM THE ONE DOING THE TALKING AND THEY JUST LISTEN
/mnt/d/IMDA_TIL/audio_part3/3149-2452.wav,I CANT EVEN THINK OF ONE RIGHT NOW IM SORRY THIS QUESTION
/mnt/d/IMDA_TIL/audio_part3/3149-2463.wav,LETS I FEEL LIKE ITS NOT EASY AT THE AGE OF TWENTY SEVEN ITS REALLY NOT EASY YOU TEND TO THINK OF LIKE
/mnt/d/IMDA_TIL/audio_part3/3149-2464.wav,HUH LIKE BY THE TIME YOU GRADUATE YOU WILL BE LIKE TWENTY
/mnt/d/IMDA_TIL/audio_part3/3149-2465.wav,NINE THIRTY AND YOURE LIKE YA IM JOBLESS AT THE AGE OF THIRTY
/mnt/d/IMDA_TIL/audio_part3/3149-2469.wav,WHAT IS THE ONE THING YOU WOULD HAVE DONE DIFFERENTLY
/mnt/d/IMDA_TIL/audio_part3/3149-2472.wav,IM SORRY IM VERY HUNGRY RIGHT NOW TO BE VERY HONEST
/mnt/d/IMDA_TIL/audio_part3/3149-2485.wav,YOU KNOW KNOWING THAT YOU HAVE SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3149-2487.wav,IF YOU ONLY HAD ONE MORE YEAR TO LIVE
/mnt/d/IMDA_TIL/audio_part3/3149-2489.wav,YES CORRECT JUST A YEAR THREE HUNDRED AND SIXTY FIVE DAYS
/mnt/d/IMDA_TIL/audio_part3/3149-2492.wav,THATS JUST NOT A GOOD DATE TO BE HONEST MEETING SOMEONE ON
/mnt/d/IMDA_TIL/audio_part3/3149-2498.wav,IT WAS JUST RED FLAG TO BE HONEST
/mnt/d/IMDA_TIL/audio_part3/3149-2500.wav,THATS A GOOD ONE ILL
/mnt/d/IMDA_TIL/audio_part3/3149-2507.wav,ONE MORE DAY ONE MORE PRECIOUS
/mnt/d/IMDA_TIL/audio_part3/3149-2530.wav,THATS NICE YA TEN MILLION
/mnt/d/IMDA_TIL/audio_part3/3149-2537.wav,DEFINITELY NOT EASY I FEEL LIKE EVERYONE
/mnt/d/IMDA_TIL/audio_part3/3149-254.wav,ITS OKAY ITS OKAY TO BE UNIQUE YOURE THE ONLY ONE WHO CALL ME SHA
/mnt/d/IMDA_TIL/audio_part3/3149-2542.wav,I WOULD SAY EATING TOGETHER CAUSE THAT DOESNT HAPPEN OFTEN
/mnt/d/IMDA_TIL/audio_part3/3149-2549.wav,YOU ONLY LIVE ONCE ISNT THAT A GOOD ONE
/mnt/d/IMDA_TIL/audio_part3/3149-255.wav,HAVE YOU TAKEN FOR SOMEONE YOU LOVE
/mnt/d/IMDA_TIL/audio_part3/3149-2553.wav,BUT AT THE AGE OF TWENTY SEVEN
/mnt/d/IMDA_TIL/audio_part3/3149-2559.wav,AT THE AGE OF TWENTY SEVEN I HAVE OTHER THINGS THAT I HAVE
/mnt/d/IMDA_TIL/audio_part3/3149-2562.wav,AT THE AGE OF TWENTY SEVEN AND GOING ALMOST THREE YEARS LATER IM THIRTY
/mnt/d/IMDA_TIL/audio_part3/3149-2569.wav,TO BE HONEST I REALLY DONT KNOW BECAUSE I DONT THINK I HAVE
/mnt/d/IMDA_TIL/audio_part3/3149-2570.wav,REALLY OUT OF MY COMFORT ZONE
/mnt/d/IMDA_TIL/audio_part3/3149-2572.wav,I FEEL LIKE THE THINGS WE DONE ARE ALL NORMAL
/mnt/d/IMDA_TIL/audio_part3/3149-2575.wav,BUT THEN IT WILL BE SOMETHING CRAZY FOR ME ALSO LAH BECAUSE IM AFRAID OF HEIGHTS RIGHT
/mnt/d/IMDA_TIL/audio_part3/3149-2580.wav,THINKING ABOUT THAT JUST MAKE ME EMOTIONAL TO BE HONEST
/mnt/d/IMDA_TIL/audio_part3/3149-259.wav,WHY YOU DOING LIKE SOMEONE ELSE JOB YOU KNOW
/mnt/d/IMDA_TIL/audio_part3/3149-2592.wav,THE THE ONE BEHIND HERE OKAY
/mnt/d/IMDA_TIL/audio_part3/3149-2594.wav,IF YOU LISTEN TO THAT EVERYDAY ITS LIKE
/mnt/d/IMDA_TIL/audio_part3/3149-2595.wav,THE BLOCK EIGHTY FIVE MARKET THAT ONE THE FOOD VERY FAMOUS
/mnt/d/IMDA_TIL/audio_part3/3149-2601.wav,ONE TO TEN THEY THEY GIVE IT AROUND SEVEN POINT FIVE
/mnt/d/IMDA_TIL/audio_part3/3149-2603.wav,AND PEOPLE THAT HAVE EATEN THERE
/mnt/d/IMDA_TIL/audio_part3/3149-2609.wav,WHEN I WAS TWENTY FOUR
/mnt/d/IMDA_TIL/audio_part3/3149-261.wav,IM JUST BEING HONEST HERE
/mnt/d/IMDA_TIL/audio_part3/3149-2610.wav,AND NOW IM TWENTY SEVEN SO
/mnt/d/IMDA_TIL/audio_part3/3149-2613.wav,TO BE HONEST ITS SOMETHING THAT I
/mnt/d/IMDA_TIL/audio_part3/3149-2616.wav,I CANT EVEN TAKE BABY STEPS TO BE HONEST CAUSE
/mnt/d/IMDA_TIL/audio_part3/3149-2618.wav,ONE OF MY WORRIES IS THAT I
/mnt/d/IMDA_TIL/audio_part3/3149-2619.wav,I TALK TO TWO OF MY CLASSMATES AND BOTH OF THEM HAS
/mnt/d/IMDA_TIL/audio_part3/3149-263.wav,I FEEL LIKE IM SOMEONE WHOS
/mnt/d/IMDA_TIL/audio_part3/3149-2634.wav,STUDY CAUSE IM SOMEONE WHO
/mnt/d/IMDA_TIL/audio_part3/3149-2637.wav,YA THE PINK ONE I SAW THE PINK ONE AND ITS CUTE I WOULD SAY MINE WOULD BE AUDI
/mnt/d/IMDA_TIL/audio_part3/3149-2638.wav,SOMETHING THAT IS TWO SEATER IS NOT MY
/mnt/d/IMDA_TIL/audio_part3/3149-266.wav,DONT HELP LIKE EVEN IF SOMEONE IS TRYING TO COMFORT YOU
/mnt/d/IMDA_TIL/audio_part3/3149-267.wav,WHATS TOP THREE ON YOUR BUCKET LIST
/mnt/d/IMDA_TIL/audio_part3/3149-268.wav,THATS ONE OF THEM TWO MORE
/mnt/d/IMDA_TIL/audio_part3/3149-269.wav,OO THATS A GOOD ONE YES
/mnt/d/IMDA_TIL/audio_part3/3149-271.wav,STILL A GOOD UM TOP THREE I FEEL
/mnt/d/IMDA_TIL/audio_part3/3149-272.wav,I HAVE TWO SIBLINGS ONE OLDER BROTHER
/mnt/d/IMDA_TIL/audio_part3/3149-273.wav,AND ONE YOUNGER SISTER
/mnt/d/IMDA_TIL/audio_part3/3149-275.wav,ONE THING IM SORRY BUT SOMETIMES A YEAR
/mnt/d/IMDA_TIL/audio_part3/3149-28.wav,BESIDE THE BAR THERES TWO
/mnt/d/IMDA_TIL/audio_part3/3149-291.wav,ONE IF YOURE A FRIEND YOU ARE A FRIEND LIKE
/mnt/d/IMDA_TIL/audio_part3/3150-110.wav,THERES LIKE THREE SEAGULLS
/mnt/d/IMDA_TIL/audio_part3/3150-1103.wav,MY ENTIRE EXTENDED FAMILY ALSO RIGHT EVERYBODY EATS DURIAN EXCEPT FOR ME AND MY ONE MORE UNCLE
/mnt/d/IMDA_TIL/audio_part3/3150-1105.wav,ERR WHATS THE MOST BUSYBODY THING YOUVE EVER DONE
/mnt/d/IMDA_TIL/audio_part3/3150-1107.wav,YA SO UM FOR ME I THINK THE MOST BUSYBODY THING IVE EVER DONE WAS LIKE
/mnt/d/IMDA_TIL/audio_part3/3150-1110.wav,THE MOST BUSYBODY THING IVE EVER DONE WAS
/mnt/d/IMDA_TIL/audio_part3/3150-1112.wav,THIS IS NOT THAT BAD YOU LEARN MATH WHEN YOURE ONE
/mnt/d/IMDA_TIL/audio_part3/3150-1118.wav,SHE JUST HATES THE WHOLE CLASS LIKE EVERYBODY GOT REALLY BAD LIKE THE MOST PEOPLE GOT WAS LIKE OUT OF LIKE THIRTY
/mnt/d/IMDA_TIL/audio_part3/3150-1119.wav,THE MOST PEOPLE CAN GET IS LIKE NINETEEN TWENTY
/mnt/d/IMDA_TIL/audio_part3/3150-112.wav,ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE YA OKAY
/mnt/d/IMDA_TIL/audio_part3/3150-1122.wav,THERES A POINT THAT I GOT SO BORED THAT I BOUGHT THIS LIKE CLOSE PASSAGE BOOK FROM POPULAR THAT HAS JUST LIKE FIFTY TO HUNDRED CLOSE PASSAGES
/mnt/d/IMDA_TIL/audio_part3/3150-1129.wav,YA YOU MEAN EVERY SIN EVERY EVERY ONE OF THEM
/mnt/d/IMDA_TIL/audio_part3/3150-1130.wav,SO LIKE THE MID YEARS ONE I
/mnt/d/IMDA_TIL/audio_part3/3150-1131.wav,TO DROP OUT CAUSE EVERYBODY IS FAILING THAT CLASS EXCEPT FOR ONE GUY LIKE IT WAS A CLASS OF LIKE TWENTY PEOPLE
/mnt/d/IMDA_TIL/audio_part3/3150-1133.wav,ME AND TWO OTHER GUYS DROPPED AMATHS
/mnt/d/IMDA_TIL/audio_part3/3150-114.wav,A STAND SAYING ONE NIGHT ONLY LOVE SHACK EXCLAMATION MARK
/mnt/d/IMDA_TIL/audio_part3/3150-1145.wav,LIKE SOMEONE SAY SOMETHING FUNNY AND THEN YOU JUST LIKE LOL
/mnt/d/IMDA_TIL/audio_part3/3150-1148.wav,YA ITS LIKE SOMEONE SAYS A JOKE THAT LIKE THE PERSON YOU HATE AND THEN YOURE JUST LIKE UH LOL
/mnt/d/IMDA_TIL/audio_part3/3150-1149.wav,THATS YOU KNOW SONIACHEW THE NINE EIGHT SEVEN DJ
/mnt/d/IMDA_TIL/audio_part3/3150-1152.wav,LIKE IT WAS A NINE EIGHT SEVEN LIKE INITIATIVE SO THEY SEND HER AND LIKE DID THIS KIND OF THING THEN THEY SEND THEIR OWN CREW TO GO AND FILM AND EVERYTHING
/mnt/d/IMDA_TIL/audio_part3/3150-1154.wav,ERR NINE SEVEN AND THEIR HIRED SO THEY HAVE TO DO IT AND SHES DOING IT
/mnt/d/IMDA_TIL/audio_part3/3150-1165.wav,MONSTER AND LIKE THE YOU KNOW THERES THERES ONE PART WHERE YOU GO INTO LIKE A
/mnt/d/IMDA_TIL/audio_part3/3150-1199.wav,LIKE BABY OCTOPUS CUT OFF ITS TENTACLES
/mnt/d/IMDA_TIL/audio_part3/3150-12.wav,ALRIGHT BUT MINE IS ALSO LIKE TWO BLUE SOCKS WITH ANCHORS ON IT
/mnt/d/IMDA_TIL/audio_part3/3150-120.wav,UM UNK ONE
/mnt/d/IMDA_TIL/audio_part3/3150-1205.wav,OKAY THERES ONE THATS LIKE UM
/mnt/d/IMDA_TIL/audio_part3/3150-1206.wav,NO ITS ITS ALL ON LIKE THERES FIVE HAUNTED HOUSES I THINK
/mnt/d/IMDA_TIL/audio_part3/3150-1207.wav,ONE IS CALLED KILLUMINATI
/mnt/d/IMDA_TIL/audio_part3/3150-1211.wav,THEN THERES ANOTHER ONE CALLED THE PAGODA EVIL
/mnt/d/IMDA_TIL/audio_part3/3150-1216.wav,THEN YOU KNOW IT LOOKS COOL THEN THERES ONE UM
/mnt/d/IMDA_TIL/audio_part3/3150-1218.wav,BUT THERES THE FIFTH ONE WHICH IS MORE IMPORTANT THAT WERE ALL GOING FOR THE STRANGER THINGS
/mnt/d/IMDA_TIL/audio_part3/3150-1219.wav,APPARENTLY WE LIVE THROUGH ONE OF THE SCENES YOU KNOW THE WHERE THE LIGHTS
/mnt/d/IMDA_TIL/audio_part3/3150-1225.wav,UH I VERY SCARED TO GO FOR THE RIDE AND EVERYTHING BECAUSE LIKE MY PAST EXPERIENCES EVERYTHING THEN ONE OF THE
/mnt/d/IMDA_TIL/audio_part3/3150-1226.wav,ONE OF THE PEOPLE THE SCARE PEOPLE IN
/mnt/d/IMDA_TIL/audio_part3/3150-1229.wav,YOURE AFRAID WE RECOMMEND YOU NOT TO GO TO TO THIS ONE CAUSE IT
/mnt/d/IMDA_TIL/audio_part3/3150-1230.wav,BECAUSE THIS ONE IS VERY LIKE
/mnt/d/IMDA_TIL/audio_part3/3150-1242.wav,SO LIKE THE HEAD OF KISS NINETY TWO RIGHT HE
/mnt/d/IMDA_TIL/audio_part3/3150-1247.wav,AND SOMETIMES MY GIRLFRIEND A BIT BUSY WHAT SO IM ALONE
/mnt/d/IMDA_TIL/audio_part3/3150-1249.wav,ALRIGHT LETS GO NEXT ONE
/mnt/d/IMDA_TIL/audio_part3/3150-1260.wav,I LIKE HOW ONE IS IN ENGLISH
/mnt/d/IMDA_TIL/audio_part3/3150-1271.wav,FISHBALL USED TO BE FIVE CENTS NOW ITS LIKE THIRTY CENTS
/mnt/d/IMDA_TIL/audio_part3/3150-1291.wav,ITS LIKE ONE OF THOSE LIKE PLACES WHEN YOU PAY PER HOUR
/mnt/d/IMDA_TIL/audio_part3/3150-1293.wav,THE ONE I WENT TO WAS AT TAMPINES MALL
/mnt/d/IMDA_TIL/audio_part3/3150-1296.wav,OR TWO MONTHS NO ITS NOT A MONTH AGO LIKE TWO THREE MONTHS AGO
/mnt/d/IMDA_TIL/audio_part3/3150-1305.wav,I FIND IT ITS ONE OF THE BEST PLACE TO CHILLAX CAUSE ITS CHEAP DID YOU KNOW STICKIES ARE INCREASING THEIR PRICE NOW YOU KNOW THE BEER CLOCK THING
/mnt/d/IMDA_TIL/audio_part3/3150-1306.wav,LIKE THE BEER CLOCK USED TO BE PER HOUR SO LIKE IF AT THREE
/mnt/d/IMDA_TIL/audio_part3/3150-1308.wav,ITS THREE FIFTY NINE YOUR BEER IS THREE DOLLARS FIFTY NINE CENTS
/mnt/d/IMDA_TIL/audio_part3/3150-131.wav,YA YA T TWO SOCKS I NO SEE NO BALL
/mnt/d/IMDA_TIL/audio_part3/3150-1310.wav,WE DONT SELL BY THE MINUTE ITS NOW PER HOUR AGAIN LIKE JUST ONE OF THOSE LIKE
/mnt/d/IMDA_TIL/audio_part3/3150-1312.wav,MY EX GIRLFRIEND GAVE ME A COLLECTORS EDITION UNK UM FOUR OUT FOUR
/mnt/d/IMDA_TIL/audio_part3/3150-1316.wav,WHATS THE LAST BUY ONE GET ONE FREE THING YOU DID
/mnt/d/IMDA_TIL/audio_part3/3150-1317.wav,ONE MORE MILK ONE MORE MILK
/mnt/d/IMDA_TIL/audio_part3/3150-1318.wav,LIKE USUALLY LIKE LOOK AT WHEN I GO INTO SEVENELEVEN IM BUYING SOMETHING RIGHT
/mnt/d/IMDA_TIL/audio_part3/3150-1319.wav,AND THEN LIKE AS IM APPROACHING THE COUNTER YOU SEE OH THE PROMOTIONS AND EVERYTHING THE BUY ONE GET ONE FREE
/mnt/d/IMDA_TIL/audio_part3/3150-1321.wav,THAT LIKE BUY ONE GET ONE FREE THING I WENT TWICE
/mnt/d/IMDA_TIL/audio_part3/3150-1325.wav,THAT TIME FOR A HUNDRED DOLLARS OFF
/mnt/d/IMDA_TIL/audio_part3/3150-1326.wav,SO MUCH THAT LIKE AFTER THE HUNDRED DOLLARS OFF ITS GONNA BE THIRTY DOLLARS OFF
/mnt/d/IMDA_TIL/audio_part3/3150-1327.wav,THEY QUEUE FOR FOUR HOURS THREE TO FOUR HOURS FOR THIRTY DOLLARS OFF
/mnt/d/IMDA_TIL/audio_part3/3150-1333.wav,I THINK ONE OF THE BEST THINGS FOR ME WOULD BE
/mnt/d/IMDA_TIL/audio_part3/3150-1340.wav,SO LIKE IN A WAY THAT WAS ONE OF THE BEST LOBANGS I EVER RECEIVED
/mnt/d/IMDA_TIL/audio_part3/3150-1342.wav,PPB WHEN IT WAS JUST ONE MORE YA
/mnt/d/IMDA_TIL/audio_part3/3150-1345.wav,THEY BRINGING IT BACK AFTER THEY CLOSE DOWN IN TWO THOUSAND EIGHT THEY BRINGING IT BACK
/mnt/d/IMDA_TIL/audio_part3/3150-1356.wav,I JUST LIKE TO PLAY SOCCER BUT I REALISE I WAS VERY BAD AT IT AND I DONT KNOW WHAT PEOPLE DOING LETTING ME PLAY CAN YOU PLEASE STOP GIVING ME CARDS I AM I ALREADY HAVE ONE HERE
/mnt/d/IMDA_TIL/audio_part3/3150-1358.wav,I DID THIS ONE THING IN RECESS LIKE THE FOR WHOLE WEEK WE LIKE
/mnt/d/IMDA_TIL/audio_part3/3150-136.wav,DUDE ITS JUST LIKE FIFTEEN MINUTES THAT PICTURE MAN
/mnt/d/IMDA_TIL/audio_part3/3150-1361.wav,THERE WAS THIS ONE KID I THINK HE WASNT THINKING STRAIGHT
/mnt/d/IMDA_TIL/audio_part3/3150-1367.wav,YA AND THEN LIKE SOMEONE WALKED IN FROM THE BACK OF THE CLASS AND HE SAW INSECTS ALL OVER THE PLACE
/mnt/d/IMDA_TIL/audio_part3/3150-1371.wav,ITS LIKE BONUS POINT YOU KNOW ITS LIKE PPO WHO CAN GET THE BASICS ONE YOU KNOW LIKE GRASSHOPPERS
/mnt/d/IMDA_TIL/audio_part3/3150-1376.wav,WHATS THE ONE THING ABOUT SINGAPORE THAT SHOULD BE PRESERVED FOR THE NEXT GENERATION
/mnt/d/IMDA_TIL/audio_part3/3150-138.wav,IS THE FIRST ONE LIKE LIKE A QUESTION
/mnt/d/IMDA_TIL/audio_part3/3150-1383.wav,CAUSE OF MY DAD HE TREATS IT LIKE A KAMPUNG SO I KNOW LIKE THREE QUARTER OF MY WHOLE BLOCK
/mnt/d/IMDA_TIL/audio_part3/3150-1391.wav,SO WE ARE ONE OF THE MAIN HUBS IN THE WORLD
/mnt/d/IMDA_TIL/audio_part3/3150-1393.wav,ACCEPT MORE PEOPLE AND EVERYTHING AND THEN WE DONT JUST HAVE THREE MAIN GROUPS BUT LIKE
/mnt/d/IMDA_TIL/audio_part3/3150-1417.wav,LIKE I CAN REACH TOWN IN LIKE TWENTY MINUTES APPARENTLY
/mnt/d/IMDA_TIL/audio_part3/3150-1419.wav,TOWN IN TWENTY MINUTES I CAN REACH TWEN JURONGEAST IN HALF AN HOUR ISH I CAN REACH YOU IN ABOUT
/mnt/d/IMDA_TIL/audio_part3/3150-1424.wav,TWO THINGS LIKE I WOULD EITHER GO TO THE CHINESE MANDARIN CAI FANMANDARIN STALL
/mnt/d/IMDA_TIL/audio_part3/3150-1429.wav,THREE DISHES I THINK TWO OR THREE NO YOU CAN SELECT TWO
/mnt/d/IMDA_TIL/audio_part3/3150-1438.wav,YA AND ONE MORE I FORGOT WHAT IT WAS BUT LIKE THAT WAS MY GOOD EGG
/mnt/d/IMDA_TIL/audio_part3/3150-144.wav,LIKE IS IT THE ONE WHERE WE WALK TO THE BUKITTIMAH PLAZA THE ONE THAT PIZZAHUT AND SHIT
/mnt/d/IMDA_TIL/audio_part3/3150-1442.wav,IT WAS SO GOOD AND IT WAS SO CHEAP LIKE ONE DOLLAR AND THEN IF YOU ADD AN EXTRA INGREDIENT LIKE ONE TWENTY OR SOMETHING
/mnt/d/IMDA_TIL/audio_part3/3150-1448.wav,YOU KNOW WHEN THEY SAY LIKE EH THIS ONE YOUR GRANDFATHER ROAD AH
/mnt/d/IMDA_TIL/audio_part3/3150-1456.wav,MY UNCLE MY MOMS YOUNGEST BROTHER RIGHT HES GOT MARRIED I THINK TWO OVER THREE YEARS BACK
/mnt/d/IMDA_TIL/audio_part3/3150-1461.wav,ITS LIKE ONE TART ITS LIKE FOUR FIVE BUCKS
/mnt/d/IMDA_TIL/audio_part3/3150-148.wav,WE SHOULD GO WITH OUR SIXTY DOLLARS
/mnt/d/IMDA_TIL/audio_part3/3150-1484.wav,ABOUT OUR BOTH ONE I THINK IS ONE YA
/mnt/d/IMDA_TIL/audio_part3/3150-1486.wav,SHE THOUGHT IT WAS THE BEST THING SHE HEARD IN LIKE TWENTY EIGHTEEN
/mnt/d/IMDA_TIL/audio_part3/3150-1495.wav,LIKE I OPEN THE DOOR AND THEN GO TO THE TOILET AND THEN COME OUT AND LIKE IM LOOKING DOWN THE STAIRCASE AND SOMEONE AT THE BOTTOM IS LOOKING UP AT ME
/mnt/d/IMDA_TIL/audio_part3/3150-1500.wav,LIKE IS IT NASIBRIYANI OR LIKE BRIYANI ON ITS OWN ITS TWO DIFFERENT THINGS
/mnt/d/IMDA_TIL/audio_part3/3150-1506.wav,FAVOURITE WAS FRIED WINGS WITH RICE FROM THE WESTERN STALL LIKE THEY WOULD GIVE YOU TWO CHICKEN WINGS AND LIKE RICE
/mnt/d/IMDA_TIL/audio_part3/3150-1516.wav,BUT WE ARE AT TAMPINES CAN WE GO TO NGEEANN AND COME BACK IN THREE HOURS
/mnt/d/IMDA_TIL/audio_part3/3150-1517.wav,EH YOU WANT TO HANG OUT WITH ME FROM LIKE TWO TO FIVE AT TAMPINES
/mnt/d/IMDA_TIL/audio_part3/3150-1524.wav,PPL HAVE YOU EVER SAY THAT TO SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3150-1530.wav,YOU KNOW THAT THE HIGHWAY HEADING HUNDRED TWENTY
/mnt/d/IMDA_TIL/audio_part3/3150-1533.wav,LOCAL SCHOOL ARE LIKE PUBLIC SCHOOL NOT ONE OF THOSE INTERNATIONAL
