file_name,annotation
audio_part3/3092-216.wav,AND THEN THERE ARE FIVE TENNIS BALLS
audio_part3/3092-2171.wav,SO ONE DAY I JUST DECIDED TO EXPLORE UPSTAIRS AND I SAW THE BOARDWALK AND I THOUGHT IT WAS VERY NICE SO I DECIDED TO HANG OUT THERE MORE OFTEN
audio_part3/3092-2174.wav,OH YA THATS TRUE AS I GREW OLDER I TEND TO GO TO THOSE UH LESS CROWDED PLACES
audio_part3/3092-218.wav,AND THEN THERE ARE TWO WEIRD THINGS HANGING DOWN FROM THE
audio_part3/3092-2182.wav,K THE THEME OF THIS CARD IS KAYPO AND WHATS THE MOST BUSYBODY THING YOU HAVE DONE EVER DONE
audio_part3/3092-2184.wav,BUSYBODY THING YOU HAVE EVER DONE
audio_part3/3092-2188.wav,WHATS THE MOST BUSYBODY THING IVE EVER DONE
audio_part3/3092-219.wav,TWO WEIRD STUFF LOOK LIKE HAND BAG
audio_part3/3092-2191.wav,I CAN STALK SOMEONE
audio_part3/3092-22.wav,ONE TWO THREE FOUR FIVE SIX SEVEN
audio_part3/3092-220.wav,LEFT SIDE OF THE TENTAGE
audio_part3/3092-2204.wav,I FELT THAT THEIR INITIATIVE WAS VERY STRANGE THE INTENTION WAS VERY GOOD
audio_part3/3092-2209.wav,BUT ILL DO IT THOUGH FOR THE NEXT ONE ITS SO EASY
audio_part3/3092-2216.wav,NO THEY LIKE TO SPIT THEIR BONES ON THE TABLE
audio_part3/3092-2220.wav,AND THEN NOBODY RETURNS TRAY AND THEN YOURE THE ONLY ONE
audio_part3/3092-2234.wav,YA NOTHING ELSE LAH TO BE HONEST I THINK
audio_part3/3092-2235.wav,SO I I ACTUALLY WON NINETY DOLLARS
audio_part3/3092-2236.wav,FROM ONE OF THE MATCH BECAUSE ONE OF MY FRIENDS RIGHT
audio_part3/3092-2239.wav,THE THE FINAL ONE RIGHT HE WAS VERY VERY VERY CLOSE
audio_part3/3092-2247.wav,SHE SHE RECEIVES A LOT OF ATTENTION FROM THE
audio_part3/3092-2262.wav,ONE OF MY GRANDMOTHERS NEVER WORKED A DAY IN HER LIFE
audio_part3/3092-2267.wav,UM I OKAY HONESTLY I DONT
audio_part3/3092-2285.wav,AND TIME TO EXPLORE WITH THE MONEY THAT YOU HAVE
audio_part3/3092-2294.wav,WERE PRETTY POOR LAH I WOULD SAY ESPECIALLY PPO WHEN I LOOK AT MY PARENTS ONE
audio_part3/3092-23.wav,ONE TWO THREE FOUR FIVE SIX SE OH THERES ONLY EIGHT ROCKS THOUGH
audio_part3/3092-2313.wav,JUST GROW UP IN PEACE LAH BUT ONE THING
audio_part3/3092-2322.wav,TEACH SINGAPOREAN STUDENTS ONE LESSON IS TO NOT BE SO TRANSACTION ONE IN EVERYTHING THAT YOU DO
audio_part3/3092-2329.wav,UM VALUELESS IF IT DOESNT GIVE US MONEY
audio_part3/3092-234.wav,THREE FOUR FIVE SIX SEVEN EIGHT NINE WE HAVE NINE
audio_part3/3092-2341.wav,THREE TO FOUR HUNDRED METRES FROM MY DAY MY POINT TO THE BUS SO I HAD TO RUN ALL THE WAY TO THE BUS EH
audio_part3/3092-2343.wav,AND UM ONE GOOD THING ABOUT ONE BAD THING OR RATHER ONE GOOD THING ABOUT THE COUNTRY IS I THINK THE WEATHER BECAUSE
audio_part3/3092-235.wav,YA WE GOT NINE THE ROCK THE BEACH THE LOVE SHACK AND THEN
audio_part3/3092-2353.wav,WHATS THE MOST NUMBER OF DURIANS YOU HAVE EVER EATEN AT ONE GO
audio_part3/3092-236.wav,NO I I CLASSIFY IT AS TWO DIFFERENT THING THE LOVE SHACK AND THE LIFE TONIGHT I CIRCLE TWO EH
audio_part3/3092-2363.wav,YA THE RECENT ONE THAT I WENT TO WAS
audio_part3/3092-2364.wav,ITS A LIKE OPEN AIR ONE OR IN THE SHOPPING
audio_part3/3092-2369.wav,SHES ABOUT SIXTY SEVENTY YEARS OLD
audio_part3/3092-2370.wav,SEVENTY YEARS OLD LAH SEVENTY YEARS OLD
audio_part3/3092-2372.wav,AND SHES THE GRANDMA OF UH TWO KIDS NEXT
audio_part3/3092-2376.wav,AND SO SOMETIMES SHE WILL ASK ME LIKE UM UH HAVE YOU EATEN DO YOU NEED ME COOK FOR YOU
audio_part3/3092-2390.wav,FOR ME I SEE A KARANGGUNI AS SOMEONE WHO COLLECTS A TAN TANGIBLE THINGS
audio_part3/3092-2401.wav,YA I JUST WANT TO SEE HOW SOMETHING THAT WAS SO IMPORTANT TO SOMEONE AT THAT POINT IN TIME RIGHT
audio_part3/3092-2419.wav,I DIDNT EVEN USE MAKE UP WHEN I WAS SEVENTEEN EIGHTEEN
audio_part3/3092-2420.wav,BUT THESE DAYS RIGHT I SEE SIXTEEN FIFTEEN SIXTEEN RIGHT THEY ARE ALREADY
audio_part3/3092-2427.wav,CONTENT YA CONTENTED WITH YOU LIFE YA
audio_part3/3092-2430.wav,MAYBE HAVING A NICE HOUSE WITH MY LOVED ONES
audio_part3/3092-244.wav,THEN ARE THERE THE WORDS ONE TWO THREE PUSH
audio_part3/3092-2452.wav,OH YA YA I KNOW ITS SMOOTH ONE RIGHT THE COVER
audio_part3/3092-2453.wav,I REALISED WE LIT LIKE TO SPEND MONEY ON STUPID THINGS WHEN WE WERE YOUNGER
audio_part3/3092-2458.wav,I CAN THINK OF IT OR IT I JUST ONE LINE
audio_part3/3092-2463.wav,YOU CAN SAY THAT A LOT OF THINGS YOU CANT HAVE WITHOUT MONEY
audio_part3/3092-2467.wav,AS A KID I DIDNT REALLY GO OUT VERY OFTEN AH BECAUSE MY PARENTS
audio_part3/3092-2488.wav,EIGHTYS FASHION HIGH WAIST
audio_part3/3092-2504.wav,JUST BE ALONE FOR AWHILE
audio_part3/3092-2514.wav,YA BECAUSE WE ARE ALL PRODUCTS OF OUR ENVIRONMENT I GUESS IN ONE WAY OR ANOTHER
audio_part3/3092-2517.wav,UM THE LAST TIME I CHECKED IT WAS ONE IN EVERY FIVE EH SORRY SORRY SORRY
audio_part3/3092-2518.wav,UM FOUR IN EVERY FIVE BUT I NO IM NOT SURE ABOUT THE CURRENT
audio_part3/3092-2519.wav,IT MEANS ONE IN EVERY FIVE NON SINGAPOREANS
audio_part3/3092-2533.wav,ITS NOT POLITICAL RIGHT THIS STATEMENT ITS HONESTLY QUITE BLEAK
audio_part3/3092-254.wav,ONE TWO THREE FOUR FIVE SIX
audio_part3/3092-2543.wav,WHATS THE ONE THING ABOUT SINGAPORE THAT SHOULD BE PRESERVED FOR THE NEXT GENERATION YOU WANT TO SKIP PPL
audio_part3/3092-2547.wav,AND YOU CAN LISTEN TO MUSIC AS COMPARED TO WHEN YOURE DOING LANGUAGE THINGS RIGHT
audio_part3/3092-255.wav,SEVEN EIGHT NINE TEN ELEVEN I GOT TWELVE EH
audio_part3/3092-2552.wav,YA THIS TIME I GOT THE HIGHEST I GOT RIGHT WAS NINETY NINE AND HALF UPON HUNDRED
audio_part3/3092-2555.wav,THAT IS HIGH AND THEN I GOT HUNDRED HAVE YOU GOTTEN HUNDRED BEFORE
audio_part3/3092-2556.wav,MATHS SCORE WAS SEVENTY SIX
audio_part3/3092-256.wav,NO ONE IS A HAND BAG TWO IS YOUR
audio_part3/3092-2567.wav,YA TRUE EVENTUALLY EVERYONE IS
audio_part3/3092-257.wav,OKAY THE HANDBAG ON THE LEFT SIDE OF THE TENTAGE IS NOT YOU CANNOT SEE IT THERE RIGHT
audio_part3/3092-2575.wav,I MEAN I SAW SOMEONE TRYING TO COMMIT SUICIDE DID I TELL YOU
audio_part3/3092-2576.wav,DURING ONE OF DURING ONE ONE OF THE DAYS
audio_part3/3092-258.wav,THE LEFT SIDE OF THE TENTAGE RIGHT
audio_part3/3092-2585.wav,YA SO THIS IS A A AN ESTATE CALLED JALAN SOMETHING AND ONE OF THEM IS JALANKUKOH
audio_part3/3092-2586.wav,YA AND THE FOUR JALAN ESTATES ARE HERE SO THESE ARE THE RENTAL FLATS
audio_part3/3092-2589.wav,GO TO THE TOP FLOOR OF THOSE HDBS WHICH IS ABOUT FIFTEEN FLOOR STORIES
audio_part3/3092-2598.wav,I SAW THE SCDF PEOPLE THERE SO THAT WAS MY FIRST TIME SEEING SOMEONE SITTING ON THE
audio_part3/3092-260.wav,YA SO THATS ONE AND THEN ON YOURS ON THE RIGHT SIDE THERE IS HANDBAG RIGHT
audio_part3/3092-2600.wav,UM THIS HAPPENS VERY OFTEN IN THE ESTATE
audio_part3/3092-2608.wav,NINE OH OKAY INTERESTING
audio_part3/3092-262.wav,SO THE LEFT SIDE ONE I THINK WE BOTH HAD IT TWO RIGHT
audio_part3/3092-2628.wav,NINETEEN NINETEEN O NINE OHMYGOD
audio_part3/3092-2641.wav,OH THAT ONE OH YA AFTER ALEVELS
audio_part3/3092-2649.wav,OKAY IM GONNA TRY FOR LAST TEN MINUTES
audio_part3/3092-266.wav,K LET ME COUNT AGAIN ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT
audio_part3/3092-274.wav,OH YA SO ONE TWO THREE FOUR FIVE
audio_part3/3092-275.wav,SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE
audio_part3/3092-280.wav,YA SO WHEN I WAS IN PRIMARY ONE
audio_part3/3092-281.wav,PRIMARY ONE AND PRIMARY TWO EVERYDAY I WOULD GO TO PLAY EITHER HOP HOP HOPSCOTCH
audio_part3/3092-284.wav,SO WE JUST BUY ONE CHICKEN WING FOR FIFTY CENT
audio_part3/3092-285.wav,LETS JUST GIVE IT OTHER TWO POINTS EVERY TIME
audio_part3/3092-286.wav,BUT REMEMBER THOUGH LAST TIME WE HAD THOSE EIGHTY CENT ONE DOLLAR YUANMIAN
audio_part3/3092-288.wav,THERE ARE ONLY THREE STALLS IN YOUR SCHOOL
audio_part3/3092-294.wav,YEAH THEY WILL ALWAYS LIKE THAT ONE THEN UM AT THE END OF THE RECESS RIGHT ME AND MY SISTER WILL SHARE ONE CRAB STICK FOR TEN CENTS
audio_part3/3093-1100.wav,MANAGING THE MONEY LAH LIKE
audio_part3/3093-11006.wav,WITH THE PHONE NUMBER AT THIS PLACE AT THIS TIME
audio_part3/3093-11011.wav,LIKE WOW WE JUST KNOW ABOUT ONE WEEK THEN WANT TO GO OUT OH AND THEN
audio_part3/3093-11014.wav,JUST KNOW THIS PERSON LIKE LESS THAN TWO WEEKS
audio_part3/3093-1102.wav,ILL SAVE UP MY ANGPAO MONEY
audio_part3/3093-11032.wav,RELATED CHECK OR SOMETHING RIGHT WE CALL IT IRC I THINK IN THE NINETEEN
audio_part3/3093-11033.wav,NINETIES AROUND THAT PERIOD ITS VERY POPULAR RIGHT
audio_part3/3093-11040.wav,IF I REMEMBER CORRECTLY AROUND NINETEEN TWENTY YEARS OLD THAT PERIOD
audio_part3/3093-11051.wav,SO THE NEXT QUESTION DESCRIBE ONE
audio_part3/3093-11053.wav,ONE IMPORTANT LIFE LESSON I LEARN FROM
audio_part3/3093-11056.wav,UH TWO THREE YEARS AGO I THINK I DID READ A BOOK
audio_part3/3093-11076.wav,OH NO NO THIS ONE HAVENT I THINK JUST NOW WE PUT THE WRONG STACK
audio_part3/3093-11085.wav,UH LIKE UH CONVERSATION WITH SOMEONE
audio_part3/3093-11093.wav,SOMEONE THAT I LOVE BECAUSE HE SAID IM NOT YOUNG
audio_part3/3093-11095.wav,IN ABOUT ONE YEARS TIME SO
audio_part3/3093-11100.wav,OH HOW ARE YOU LIKE ASK ME EH HAVE YOU GOTTEN A GIRLFRIEND THAT KIND OF THING
audio_part3/3093-11103.wav,IS GOOD YOU CAN YOU KNOW FIND SOMEONE
audio_part3/3093-11108.wav,YA SO I THINK WE GO TO THE NEXT ONE PPB
audio_part3/3093-11109.wav,IS THERE SOMEONE AT THIS TABLE YOU LIKE TO KNOW BETTER WHAT
audio_part3/3093-11110.wav,YOU KNOW YOU KNOW SOMEONE ON TABLE MEANS MAYBE AT A MEET UP
audio_part3/3093-11113.wav,UH WHATS THE CRAZIEST THING YOU HAVE EVER DONE
audio_part3/3093-11114.wav,CRAZIEST THING YOU HAVE EVER DONE
audio_part3/3093-11115.wav,ANY CRAZIEST THING YOU HAVE EVER DONE
audio_part3/3093-11117.wav,UH OKAY I THINK THE CRAZIEST THING I HAVE EVER DONE
audio_part3/3093-11120.wav,TWO MONTHS AGO I WENT FOR THE MEGA ADVENTURE
audio_part3/3093-11124.wav,I THINK IS ABOUT FEW HUNDRED METERS AWAY FROM THE GROUND
audio_part3/3093-11127.wav,FEW HUNDRED METRES AWAY TO TO THE GROUND
audio_part3/3093-11128.wav,YA SO I THINK THATS A CRAZIEST THING I HAVE DONE
audio_part3/3093-11139.wav,TWO MONTHS AGO MY MUM HAS PASSED ON RIGHT
audio_part3/3093-11142.wav,IF I REALLY WANT TO SELL THE HOUSE IT AT LEAST HAVE A FEW HUNDRED THOUSAND
audio_part3/3093-11150.wav,WHEN THE MONEY IS LIKE GOING TO USE UP MONTH END RIGHT
audio_part3/3093-11151.wav,DONT HAVE MUCH MONEY TO USE
audio_part3/3093-11153.wav,WHERE TO GET MONEY BECAUSE
audio_part3/3093-11155.wav,ONCE A MONTH RIGHT EVERY MONTH THEY WILL PAY ME DURING MY PAYDAY LIKE EXAMPLE SEVENTH OF THE MONTH
audio_part3/3093-11156.wav,BUT THE MONEY IM USE UP ALMOST LIKE
audio_part3/3093-11158.wav,THE END LIKE EXAMPLE DONT HAVE TWENTY EIGHT OF THE MONTH OR TWENTY NINE THEN THE MONEY LIKE ALMOST FINISH
audio_part3/3093-11159.wav,BECAUSE THE MONEY THAT I EARN IS
audio_part3/3093-11195.wav,ACTUALLY ITS NOT BE BECAUSE LIKE WE ARE LONELY OR WHAT I THINK
audio_part3/3093-11198.wav,LIKE WE CAN HAVE SOMEONE WE CAN TALK TO
audio_part3/3093-11200.wav,IN DEPTH LAH IS NOT JUST LIKE UH HOW ARE YOU HAVE YOU EATEN
audio_part3/3093-11206.wav,UH NOT BECAUSE I AM LONELY OR WHAT LAH BUT I THINK
audio_part3/3093-1127.wav,DEFINITELY I WOULD EAT WITH SOMEONE THAT
audio_part3/3093-1140.wav,THREE TO FOUR YEARS I HAVE NOT BEEN TAKING GOOD CARE OF MY HEALTH
audio_part3/3093-1154.wav,CAN SAVE TRANSPORT MONEY
audio_part3/3093-1157.wav,THERES ABOUT FIFTEEN MINUTES TO TWENTY MINUTES I CYCLE I CAN REACH ALREADY
audio_part3/3093-1164.wav,THATS ONE OF MY MOTTO LAH TO BE HAPPY THATS WHY I CHOOSE LIKE HAPPY GO LUCKY
audio_part3/3093-117.wav,THERES THERES NO BEAR ONE YELLOW BEAR AND ONE ORANGE BEAR SMALL ONE
audio_part3/3093-1178.wav,AND SOMEONE THAT YOU LOVE
audio_part3/3093-1184.wav,TWO ZERO ZERO SIX AROUND THAT PERIOD BECAUSE
audio_part3/3093-1185.wav,I REMEMBER DURING THAT TIME ONE OF MY
audio_part3/3093-1193.wav,UH THIRTEENTH MONTH BONUS
audio_part3/3093-120.wav,UH YA THERES A TREE ONE BIG CIRCLE IN THE MIDDLE AND TWO SMALL CIRCLE ON THE TOP AND BOTTOM
audio_part3/3093-1206.wav,WHAT IF I HAVE LIKE A MILLION DOLLAR OR
audio_part3/3093-1208.wav,SOMEONE THAT ASKED ME LIKE SIMILAR QUESTION BEFORE IF
audio_part3/3093-1209.wav,UH AMOUNT OF MONEY LIKE FROM TOTO SO THE FIRST THING I WOULD DO IS
audio_part3/3093-1216.wav,JUST ONE TEN OF THE AMOUNT TO VISIT
audio_part3/3093-1218.wav,AND THEN UH SOME OF THE MONEY I WOULD WANT TO
audio_part3/3093-1225.wav,ALSO PARTIALLY OF THE MONEY MAYBE ABOUT
audio_part3/3093-1226.wav,UH ONE THIRD OF THE MONEY
audio_part3/3093-1227.wav,ON MAYBE NOT ONE THIRD ONE QUARTER OF THE MONEY
audio_part3/3093-1234.wav,NO MONEY YOU KNOW TO SPEND ON
audio_part3/3093-1237.wav,ANOTHER ONE QUARTER MAYBE I WOULD
audio_part3/3093-1240.wav,UH IN A LIKE A RESTAURANT SO I WOULD LIKE HAVE TWO BUSINESS ONE IS IN MUSIC
audio_part3/3093-1241.wav,COSPLAY TEAM AND THEN ANOTHER ONE IS LIKE
audio_part3/3093-1242.wav,UH RELATED TO F AND B BECAUSE I THINK I AM SOMEONE THAT ENJOY EATING
audio_part3/3093-1243.wav,SO I THINK TWO BUSINESS THESE TWO BUSINESS I BELIEVE
audio_part3/3093-1246.wav,SO SO HOW MUCH MONEY YOU WILL SPEND TO EAT
audio_part3/3093-1247.wav,WITH WITH YOUR LIKE TEN MILLION EH PPL
audio_part3/3093-1248.wav,PPB LIKE ONE ONE QUARTER OR
audio_part3/3093-1249.wav,ORH LIKE MANY TIMES ORH YOU WILL KEEP SOME OF THE MONEY
audio_part3/3093-125.wav,PIES THERES TOTAL SEVEN PIES
audio_part3/3093-1252.wav,MA MANY YEARS AGO I THINK SOMEONE LIKE ASK ME IF
audio_part3/3093-1263.wav,I THINK MAXIMUM I WILL HAVE ONE LAH ONE CHILDREN
audio_part3/3093-1270.wav,GOD IS THE ONE THAT HAVE GIVEN ME LIKE A VERY
audio_part3/3093-1279.wav,OF COURSE I WOULD TALK TO SOMEONE THAT
audio_part3/3093-1280.wav,THREE YEARS OR AT LEAST FOUR YEARS I I THINK IVE KNOW YOU FOR AT LEAST
audio_part3/3093-1281.wav,ABOUT FOUR YEARS RIGHT COMING TO FOUR YEARS
audio_part3/3093-1285.wav,I DONT WANT TO TALK TO SOMEONE THAT I KNOW FOR PROBABLY ONE DAY THEN
audio_part3/3093-1286.wav,I TALK TO ONE HOUR OR MAYBE TWO HOUR MAYBE THE PERSON WILL FEEL THAT IM VERY
audio_part3/3093-1294.wav,THE CHORES IS ALL PPL ALL DONE BY ME
audio_part3/3093-1301.wav,I THINK THE EASIEST ONE IS UM
audio_part3/3093-1305.wav,UH THE MOST TEDIOUS ONE I THINK WHICH I DONT LIKE THE MOST IS SWEEPING THE FLOOR AND THROWING THE RUBBISH AH BECAUSE
audio_part3/3093-1307.wav,UH TEN MINUTE TO SWEEP THE FLOOR BECAUSE I HAVE QUITE A BIG HOUSE
audio_part3/3093-1312.wav,YOU WANT ME TO CHOOSE ONE OF THE LEAST RIGHT MAYBE IS
audio_part3/3093-1336.wav,DONT TRUST THE PERSON IS IT OR THIS PERSON IS LIKE GONE CASE
audio_part3/3093-1341.wav,UH DURING MY KINDERGARTEN AGE AH
audio_part3/3093-1370.wav,UH HOW TO BE A MILLIONAIRE
audio_part3/3093-1377.wav,I DID SELL WOW QUITE QUITE A LOT OF MONEY I SELL LIKE
audio_part3/3093-1378.wav,ABOUT TWENTY OVER STACK OF
audio_part3/3093-1380.wav,AND SOMEONE WILLING TO PAY ME ABOUT
audio_part3/3093-1381.wav,SEVENTY OVER DOLLARS FOR THAT
audio_part3/3093-1391.wav,WHAT ARE YOUR TOP THREE CHILDRENS NAME
audio_part3/3093-1394.wav,TOP THREE CHILDRENS NAME
audio_part3/3093-1396.wav,WHAT I CAN THINK RIGHT NOW IF ITS TOP THREE I WOULD NAME MY CHILDREN
audio_part3/3093-1411.wav,LETS SAY SOMEONE EXPRESS LIKE ROMANTIC FEELINGS FOR ME
audio_part3/3093-1448.wav,WANT TO TO LOOK FOR SOMEONE THAT I
audio_part3/3093-145.wav,YELLOW BROWN AH MY ONE IS IN BLACK SUIT LEH SO ITS DIFFERENT
audio_part3/3093-1460.wav,WHERE I CAN BE TOGETHER WITH MY LOVED ONES
audio_part3/3093-1461.wav,PREVIOUSLY I THINK MY LOVED ONES ARE LIKE MY PARENTS ESPECIALLY MY MUM
audio_part3/3093-1484.wav,YA SWIMMING ALONE BUT
audio_part3/3093-1496.wav,UH TWENTY MINUTES LATER THEN
audio_part3/3093-1497.wav,MY HELPER AND MY TENANT TRYING TO CONTACT ME AGAIN SAY THAT
audio_part3/3093-151.wav,RED CAR UH THERES ONLY ONE DOOR LEH WITH A GREY HAND I MEAN SILVER HANDLE
audio_part3/3093-1512.wav,DURING THAT TIME IM AT UH TAIPEI RIGHT EVEN THOUGH I TRAVEL ALONE
audio_part3/3093-1523.wav,OKAY LAH PROBABLY I JUST SAY ONE OF MY
audio_part3/3093-1551.wav,HELPFUL YOU KNOW LIKE SOMEONE THAT HAVE
audio_part3/3093-1553.wav,SOMEONE AS A POSITIVE PERSON NOT SOMEONE LIKE
audio_part3/3093-1561.wav,WHAT I WANT TO DO FOR THIS ONE YEAR RIGHT
audio_part3/3093-1563.wav,FOR ONE YEAR BUT LETS SAY FOR RIGHT NOW
audio_part3/3093-1564.wav,THIS ONE YEAR I THINK IF
audio_part3/3093-1565.wav,PROVIDED I HAVE A LOT OF MONEY
audio_part3/3093-1566.wav,LIKE I THINK EARLIER THERES A QUESTION WHERE I HAVE TEN MILLION RIGHT
audio_part3/3093-1569.wav,WHAT I WOULD LOVE TO DO IF I HAVE A LOT OF MONEY EXAMPLE GO TO TRAVEL
audio_part3/3093-1570.wav,AND DONATE SOME OF MY MONEY TO THE CHARITY
audio_part3/3093-1574.wav,SO UM IF I DONT REALLY HAVE THAT MUCH MONEY TEN MILLION
audio_part3/3093-1581.wav,WITH MY LOVED ONES PROBABLY SOME OF MY RELATIVES YOU KNOW
audio_part3/3093-1584.wav,OF COURSE I WOULD AVOID LAH BECAUSE I ONLY LEFT ONE YEAR TO LIVE MAH
audio_part3/3093-1585.wav,YA SO UNLESS THIS CARD IS REALLY TRUE LAH I ONLY LEFT WITH ONE YEAR PPB THEN I WOULD DO ALL THESE THING BUT IF NOT
audio_part3/3093-159.wav,HEY BILL IS IT CORRECT YOUR ONE
audio_part3/3093-1598.wav,I SPEND TIME MONEY AND EVERYTHING INTO
audio_part3/3093-163.wav,ONE TWO THREE FOUR
audio_part3/3093-1631.wav,SOMEONE TRYING TO STOP HIM LAH AND SCOLD VULGARITY AND THINGS LIKE THAT
audio_part3/3093-1635.wav,YA LIKE SOMEONE TRYING TO HIT ME JUST BECAUSE
audio_part3/3093-164.wav,THE FINGER GOT FOUR FINGER CANT SEE THE SMALL FINGER
audio_part3/3093-1649.wav,UH SOMETHING LIKE FOUR DATES
audio_part3/3093-1650.wav,LIKE THIS PACKAGE IS CONSIST OF FOUR DATE
audio_part3/3093-1655.wav,ALMOST LIKE UH HALF AN HOUR TO ONE HOUR
audio_part3/3093-1666.wav,TO BE LIKE MY POTENTIAL PARTNER ITS LIKE
audio_part3/3093-1673.wav,ITS LIKE WASTE OF MONEY AND TIME LAH
audio_part3/3093-1678.wav,HOW MUCH I PAY AH A FEW HUNDRED DOLLARS I THINK ABOUT
audio_part3/3093-168.wav,I THINK STILL GOT THE LAST ONE EH
audio_part3/3093-169.wav,ONE TWO THREE FOU
audio_part3/3093-1692.wav,AND ONE ELDER BROTHER
audio_part3/3093-1693.wav,AND ONE YOUNGER BROTHER
audio_part3/3093-170.wav,FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE EH YEAH PPL
audio_part3/3093-1705.wav,DONE FOR MUM RIGHT I CAN SEE THAT
audio_part3/3093-1709.wav,HE HAS MARR MARRIED LIKE SINCE TWO O O NINE RIGHT
audio_part3/3093-171.wav,ONE TWO THREE FOUR FIVE SIX
audio_part3/3093-172.wav,SEVEN EIGHT NINE TEN
audio_part3/3093-1725.wav,UH THEY TEND TO BE
audio_part3/3093-173.wav,EH ONE TWO THREE FOUR
audio_part3/3093-1730.wav,LIKE SUPERMARIO THAT KIND OF SUPER NINTENDO GAME
audio_part3/3093-174.wav,SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE
audio_part3/3093-175.wav,SO WE ARE DONE ON THIS ALREADY
audio_part3/3093-1762.wav,NINE PM RIGHT YOU WANT TO STOP AT NINE PM SO CAN SPEND MORE TIME
audio_part3/3093-1778.wav,BECAUSE I WOULD PREFER TO TALK TO SOMEONE THAT LIKE ME RIGHT
audio_part3/3093-178.wav,WHAT RISK HAVE I TAKEN FOR SOMEONE I LOVE IS
audio_part3/3093-1787.wav,YOU HAVE ANYONE THAT IRRITATES YOU OR WHAT IRRITATES YOU
audio_part3/3093-1795.wav,I WILL SEE COCKROACHES ONE EH AND WHY IT IRRITATES ME SO MUCH IS BECAUSE
audio_part3/3093-1802.wav,FEW YEARS WHEN MY HELPER IS AROUND MY HOUSE SHOULD BE CLEAN ONE BECAUSE ITS CLEAN BY MY HELPER ALMOST EVERY DAY
audio_part3/3093-1806.wav,WAYS TO KILL THE COCKROACH THATS ONE TIME AH I TRYING TO USE MY BROOM TO
audio_part3/3093-1809.wav,HIT THE COCKROACH AND THEN HIT ONE TIME WILL NOT DIE ONE EH YOU HAVE TO HIT LIKE MANY MANY TIMES THEN IT WILL DIE
audio_part3/3093-181.wav,BECAUSE I THINK MY LOVE ONE SHOULD BE THE FIRST PRIORITY SO I WILL SPEND MORE TIME WITH MY LOVE ONE
audio_part3/3093-182.wav,MONEY LIKE TO BUY THINGS THAT SHE NEED
audio_part3/3093-1822.wav,EARLY YEAR TWO THOUSAND
audio_part3/3093-1823.wav,EH NOT EARLY SORRY EARLY YEAR TWO THOUSAND AND TEN
audio_part3/3093-1830.wav,ABOUT TEN TO FIFTEEN MINUTES TO COOK
audio_part3/3093-1841.wav,SO THIS ONE YOU EXAMPLE YOU WANT TO DO BUSINESS YOU KNOW YOULL NOT FAIL
audio_part3/3093-1846.wav,OKAY ACTUALLY EARLIER ON I MENTIONED THAT
audio_part3/3093-1849.wav,UH I THINK ONE OF THE BIGGEST REASON WHY I DIDNT REALLY START
audio_part3/3093-1850.wav,ITS NOT REALLY BECAUSE OF MONEY BECAUSE I THINK MONEY
audio_part3/3093-1853.wav,I MIGHT FAIL THE BUSINESS EXAMPLE IVE NOT DONE ANY BUSINESS IN
audio_part3/3093-1855.wav,HOW TO DO THAT I TOTALLY ZERO EXPERIENCE
audio_part3/3093-1858.wav,ABLE TO SUCCEED ALL THE WAY MAYBE AFTER I OPEN ONE
audio_part3/3093-1860.wav,I CAN OPEN A SECOND ONE THIRD ONE
audio_part3/3093-1861.wav,FOURTH ONE BECAUSE I KNOW I WOULD NOT FAIL MAH
audio_part3/3093-1916.wav,SHELL NOT USE VERY HARSH TONE TO SCOLD ME BUT INSTEAD
audio_part3/3093-193.wav,ABLE TO SPEND MONEY WISELY
audio_part3/3093-1941.wav,UPBRINGING ALSO BECAUSE I MENTIONED EARLIER ON
audio_part3/3093-1943.wav,UH MONEY OR MAYBE THEY QUARRELS OVER
audio_part3/3093-197.wav,WHY HE GAMBLE AWAY THE MONEY THAT
audio_part3/3093-1974.wav,MY LOVE ONE MY ONLY LOVE ONE THAT I HAVE
audio_part3/3093-1978.wav,AND YOU ONLY HAD TIME TO SAVE ONE ITEM
audio_part3/3093-1982.wav,MY MOBILE PHONE
audio_part3/3093-1988.wav,SO I THINK MOBILE PHONE TO ME IS LIKE PART OF MY LIFE LAH SO
audio_part3/3093-1989.wav,I THINK I WOULD WANT TO SAVE MY MOBILE PHONE IF POSSIBLE
audio_part3/3093-1994.wav,NINE YEARS AGO AROUND THERE
audio_part3/3093-1995.wav,EIGHT NINE YEARS AGO I THINK MY DAD TRYING TO
audio_part3/3093-2121.wav,NEXT ONE LAST SUPPER FOR YOUR LAST MEAL WHAT WOULD YOU EAT AND WHO WOULD YOU EAT WITH
audio_part3/3093-2131.wav,OLDIES SONGS TO THE ELDERLY THEY ARE THERE SO LONELY
audio_part3/3093-2134.wav,OLDIES SONG THAT THEY WISH TO LISTEN AH
audio_part3/3093-2135.wav,IF GOT CAN HAVE ANOTHER ONE I ALSO WANT TO SPEND MORE TIME WITH MY MUM
audio_part3/3093-214.wav,NO I ONLY GOT ONE ONE BIG BEAR
